Name,Player ID,Helmet URL,Height (in),Height,Overall Rating,Jersey #,Class Year,Redshirt Status,Hometown,Home State,Team ID,Team,Team Logo URL,Conference ID,Conference,Conference Logo URL,Position ID,Position (Short),Position,Unit,Unit ID,Speed,Acceleration,Strength,Agility,Awareness,Jumping,Injury,Stamina,Toughness,Carrying,Break Tackle,Trucking,Change of Direction,Ball Carrier Vision,Stiff Arm,Spin Move,Juke Move,Break Sack,Run Block,Pass Block,Impact Blocking,Run Block Power,Run Block Finesse,Pass Block Power,Pass Block Finesse,Lead Block,Throw Power,Throw Under Pressure,Throw Accuracy Short,Throw Accuracy Mid,Throw Accuracy Deep,Throw on the Run,Play Action,Tackle,Power Moves,Finesse Moves,Block Shedding,Pursuit,Play Recognition,Man Coverage,Zone Coverage,Hit Power,Press,Catching,Spectacular Catch,Catch in Traffic,Short Route Running,Medium Route Running,Deep Route Running,Kick Accuracy,Kick Power,Kick Return,runningStyle,Iteration ID,Iteration
Parker McKenna,513,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/121.png?im=FaceCrop,padding=0.7",72,"6'0""",75,44,Senior,Previous,Beaverton,Oregon,121,Washington State,https://drop-assets.ea.com/images/1RYerLVgV2LFrMD3tNzkby/785b7ea02aee4e6b8a59933a846c61ef/WashingtonState.png,PAC 12,Pac-12,https://drop-assets.ea.com/images/4a8xKK2NSBEHqJXYuZ4NZR/e80ca490f95f9b88fb962623c88094f4/Pac12.png,ROLB,WILL,Will Backer,Defense,defense,76,83,70,79,85,83,86,85,82,51,30,30,76,32,29,29,29,32,50,63,51,57,54,45,52,49,14,39,24,24,12,25,38,80,70,60,68,83,83,68,74,83,32,44,30,32,35,32,32,37,43,31,0,cfb-26-national-championship,National Championship
Payton Pierce,5831,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/72.png?im=FaceCrop,padding=0.7",74,"6'2""",75,26,Sophomore,Eligible,Lucas,Texas,72,Ohio State,https://drop-assets.ea.com/images/1dUQVKJBqNFYCpHzWMkzHV/a3d0913ebb0be4b2a7f1002af985cd98/OhioState.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,MLB,MIKE,Mike Backer,Defense,defense,82,87,79,82,74,86,85,84,89,66,45,47,78,58,49,60,59,47,55,63,79,65,53,51,59,54,26,28,19,22,37,10,24,89,69,60,71,76,75,65,73,80,37,65,40,52,41,40,42,36,35,57,0,cfb-26-national-championship,National Championship
Perry Fisher,18793,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/103.png?im=FaceCrop,padding=0.7",75,"6'3""",75,11,Junior,Previous,Tallahassee,Florida,103,UAB,https://drop-assets.ea.com/images/7KD92uBJXw3BCPhLPFfzBy/768fd9309ac24b35cb87d72cc2be0e9f/UAB.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,CB,CB,Cornerback,Defense,defense,88,91,68,87,83,86,90,88,88,67,44,55,85,64,56,63,62,44,51,45,54,67,54,44,46,35,34,42,36,26,12,28,29,65,42,63,59,75,82,69,72,77,74,67,37,40,38,37,37,35,27,61,0,cfb-26-national-championship,National Championship
Pierce Clarkson,22833,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/105.png?im=FaceCrop,padding=0.7",73,"6'1""",75,15,Sophomore,Previous,Bellflower,California,105,UCLA,https://drop-assets.ea.com/images/7Ke0vcYhWWjGUnLmwfuxgR/151a1a130e50e95584db494120f316f6/UCLA.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,QB,QB,Quarterback,Offense,offense,83,88,57,87,72,79,87,92,87,65,54,37,86,75,44,75,83,73,33,42,33,30,27,33,28,32,85,76,80,73,77,81,70,37,36,34,39,40,65,42,28,39,26,57,30,30,30,25,29,32,30,27,0,cfb-26-national-championship,National Championship
Porter Rooks,20944,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/25.png?im=FaceCrop,padding=0.7",73,"6'1""",75,9,Senior,Previous,Charlotte,North Carolina,25,Eastern Michigan,https://drop-assets.ea.com/images/6GiKdw3Z80BNswvzLU6o43/d5d2753db85bbb11145a1fbc9108cd1a/EasternMichigan.png,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,WR,WR,Wide Receiver,Offense,offense,89,91,68,87,84,89,79,89,86,70,73,60,85,81,54,77,82,24,54,29,44,37,37,39,30,37,13,48,30,19,27,36,43,58,44,45,52,59,58,61,54,63,40,82,80,79,78,79,75,46,41,97,0,cfb-26-national-championship,National Championship
Preston Fox,18804,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/122.png?im=FaceCrop,padding=0.7",70,"5'10""",75,29,Senior,Previous,Morgantown,West Virginia,122,West Virginia,https://drop-assets.ea.com/images/31vZi2pHpFYBRzc5anbLeB/3efd9263b61f022763313a6ac7f24580/WestVirginia.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,WR,WR,Wide Receiver,Offense,offense,87,91,61,87,82,81,73,90,78,70,66,45,84,66,21,75,76,36,41,36,33,31,32,38,30,30,23,24,29,34,10,27,39,44,35,35,44,43,46,46,41,47,33,79,81,82,86,82,76,48,36,89,0,cfb-26-national-championship,National Championship
Que McBroom,23908,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/107.png?im=FaceCrop,padding=0.7",77,"6'5""",75,75,Junior,Previous,St. Louis,Missouri,107,UL Monroe,https://drop-assets.ea.com/images/4V9Si4VOW07tjBPi6VDYK/0b86a7dffcd8bb210928ec142157bf12/ULMonroe.png,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,LT,LT,Left Tackle,Offense,offense,58,68,89,55,77,66,92,85,89,54,42,39,44,39,41,27,25,47,76,74,84,78,74,83,79,78,32,45,29,13,30,21,35,40,55,32,52,30,42,30,30,58,29,28,30,29,30,30,28,47,44,28,0,cfb-26-national-championship,National Championship
Quentin Taylor Jr.,22470,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/40.png?im=FaceCrop,padding=0.7",72,"6'0""",75,24,Freshman,Previous,Apopka,Florida,40,Iowa State,https://drop-assets.ea.com/images/7BO8oJ8aZqkXCMxay8JUk2/4ca940cbeba2e7c0b4c188950136bf8e/IowaState.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,CB,CB,Cornerback,Defense,defense,90,93,64,90,75,90,84,85,85,58,44,44,92,63,57,70,73,42,59,68,51,67,54,53,62,57,37,33,23,12,14,32,35,61,44,37,55,78,73,74,72,72,73,60,35,40,41,38,41,48,37,63,0,cfb-26-national-championship,National Championship
Quin Smith,21881,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/1.png?im=FaceCrop,padding=0.7",73,"6'1""",75,18,Senior,Eligible,Adairsville,Georgia,1,Air Force,https://drop-assets.ea.com/images/3U2dWozIbhDkFyhZwxDm1g/6f46b0ee44ae0bca0d20d13f5532f704/AirForce.png,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,WR,WR,Wide Receiver,Offense,offense,88,91,70,88,84,90,74,88,82,72,71,55,85,81,65,77,83,28,63,38,59,54,45,38,30,55,18,38,15,32,18,10,41,47,35,39,45,47,33,34,31,53,28,81,83,79,76,78,75,28,24,66,0,cfb-26-national-championship,National Championship
Quincy Likio,21566,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/85.png?im=FaceCrop,padding=0.7",74,"6'2""",75,91,Senior,Previous,Kapahulu,Hawaii,85,San Jose State,https://drop-assets.ea.com/images/37urU87ug4Csi3bS1263ay/6dc652318a289efe924c2d13250b05f1/SanJoseState.png,MW,Mountain West,https://drop-assets.ea.com/images/4OmYsw94dTPkBlRXiRVIa1/afafe527da38d4d316369849d2975e1f/MW.png,DT,DT,Defensive Tackle,Defense,defense,67,75,84,65,87,67,91,89,94,49,36,40,55,26,38,23,26,32,57,65,66,65,56,47,52,56,16,44,17,32,24,35,40,80,78,60,79,80,84,23,19,78,22,26,24,26,27,26,26,27,43,31,0,cfb-26-national-championship,National Championship
Quinn Clark,33288,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/62.png?im=FaceCrop,padding=0.7",77,"6'5""",75,18,Freshman,Previous,Bozeman,Montana,62,Nebraska,https://drop-assets.ea.com/images/4vgLmSEb0viz84J4VDRtuA/8cf5460594503ad836b9fe9f9b0183b3/Nebraska.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,WR,WR,Wide Receiver,Offense,offense,90,91,39,86,78,84,89,86,78,69,73,30,89,83,56,76,78,28,45,33,30,24,35,30,41,42,21,30,22,28,16,21,45,25,25,31,27,33,43,29,38,36,46,80,79,77,81,82,78,35,26,83,0,cfb-26-national-championship,National Championship
Quinton Hammonds,33346,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/67.png?im=FaceCrop,padding=0.7",73,"6'1""",75,14,Sophomore,Eligible,Allen,Texas,67,North Texas,https://drop-assets.ea.com/images/1eLKPVD9pIfzwDlCo9Qn45/0d2c5b901853d4aacb41f81bc2277621/NorthTexas.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,SS,SS,Strong Safety,Defense,defense,84,85,68,83,76,85,90,91,90,62,38,49,79,66,49,64,61,38,49,58,54,64,53,49,56,54,32,32,35,31,37,21,24,78,45,38,58,78,75,71,75,84,71,67,54,57,38,42,40,40,45,60,0,cfb-26-national-championship,National Championship
Rashad Johnson Jr.,24670,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/95.png?im=FaceCrop,padding=0.7",73,"6'1""",75,13,Freshman,Eligible,Bushnell,Florida,95,Texas A&M,https://drop-assets.ea.com/images/2tcCH08VWS0SyGqsbg8WFC/9b0158773d11a3333564a0848ee49d60/TexasA_M.png,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,SS,SS,Strong Safety,Defense,defense,89,91,67,87,66,92,90,83,92,64,62,64,85,72,59,73,77,44,51,45,64,63,52,45,45,55,51,29,32,35,29,42,35,72,44,45,63,86,71,69,68,90,76,74,72,65,45,44,45,21,21,66,0,cfb-26-national-championship,National Championship
Reece Parmenter,34154,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/112.png?im=FaceCrop,padding=0.7",77,"6'5""",75,64,Sophomore,Eligible,St. George,Utah,112,Utah,https://drop-assets.ea.com/images/6XEb28R8Ns20y3paG4TwhR/a799891a7454e54b8ff988a343b3fa59/Utah.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,LG,LG,Left Guard,Offense,offense,69,73,86,65,76,70,87,86,89,51,45,47,55,45,47,26,25,33,71,74,79,75,72,83,81,78,28,47,10,31,20,35,29,45,65,29,59,30,72,30,28,70,30,35,26,29,30,30,24,49,35,24,0,cfb-26-national-championship,National Championship
Reece Vander Zee,8113,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/39.png?im=FaceCrop,padding=0.7",76,"6'4""",75,15,Sophomore,Eligible,Rock Rapids,Iowa,39,Iowa,https://drop-assets.ea.com/images/2uJL4jhsAyv8528zATHu8Z/4097856daa9c6dafcaeb4ca71e1fd852/Iowa.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,WR,WR,Wide Receiver,Offense,offense,86,87,70,83,79,89,71,84,77,71,64,58,82,75,61,70,75,46,64,38,37,34,30,35,24,35,17,30,24,25,29,21,30,50,41,39,49,55,29,23,35,61,26,82,89,80,77,84,77,36,39,71,0,cfb-26-national-championship,National Championship
Reese Tripp,19810,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/57.png?im=FaceCrop,padding=0.7",79,"6'7""",75,76,Sophomore,Previous,Mantorville,Minnesota,57,Minnesota,https://drop-assets.ea.com/images/3PtqlSuiEnzZEjxt0tJ9nn/e26963f6cbc927d3f7aaa01be57921af/Minnesota.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,LG,LG,Left Guard,Offense,offense,50,59,93,51,75,58,97,79,90,50,48,44,47,47,47,24,25,46,77,74,89,81,72,80,68,75,27,37,23,20,13,32,28,45,65,26,57,25,47,27,24,64,24,24,24,28,26,26,28,25,31,24,0,cfb-26-national-championship,National Championship
Reese Osei-Wusu,33961,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/87.png?im=FaceCrop,padding=0.7",76,"6'4""",75,68,Sophomore,Previous,Cypress,Texas,87,South Alabama,https://drop-assets.ea.com/images/4KzXyWeXYzGs3HUqaO6NU4/20789690b0d470892a235e014414e6f2/SouthAlabama.png,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,LT,LT,Left Tackle,Offense,offense,59,70,87,53,74,66,83,90,87,53,37,38,47,30,39,27,27,31,72,78,85,78,76,85,82,81,32,30,12,15,19,13,28,37,49,31,46,27,41,27,23,47,25,26,27,30,29,25,28,25,36,29,0,cfb-26-national-championship,National Championship
Reese Poffenbarger,4059,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/67.png?im=FaceCrop,padding=0.7",72,"6'0""",75,7,Senior,Previous,Middletown,Maryland,67,North Texas,https://drop-assets.ea.com/images/1eLKPVD9pIfzwDlCo9Qn45/0d2c5b901853d4aacb41f81bc2277621/NorthTexas.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,QB,QB,Quarterback,Offense,offense,76,83,63,78,84,75,90,88,89,56,59,48,77,71,42,71,74,52,40,44,37,34,36,32,37,40,86,74,86,83,72,67,74,32,24,22,23,21,46,14,14,31,11,45,27,26,27,22,23,34,36,25,0,cfb-26-national-championship,National Championship
Reggie Grimes II,31255,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/51.png?im=FaceCrop,padding=0.7",76,"6'4""",75,44,Senior,Previous,Antioch,Tennessee,51,Memphis,https://drop-assets.ea.com/images/6QQXqbiXR0CI335Y8zzH5t/0b35f2757f8774314cab8fb26dd00e2c/Memphis.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,RE,REDG,Right Edge,Defense,defense,70,79,81,71,83,77,81,83,85,54,37,38,63,36,34,30,32,44,36,46,65,46,42,39,46,33,34,41,12,33,26,30,42,85,78,73,70,84,81,60,66,84,28,31,32,31,28,28,31,27,44,36,0,cfb-26-national-championship,National Championship
Rente Hinton,20136,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/61.png?im=FaceCrop,padding=0.7",75,"6'3""",75,3,Senior,Previous,Mobile,Alabama,61,NC State,https://drop-assets.ea.com/images/2CO36nU3mjTXlt2nmZw6gz/d5216136c4adc18c5bdcac73898a8cbd/NCState.png,ACC,ACC,https://drop-assets.ea.com/images/63IBTgQo7jjk0Ny2g71yxn/0210a2f5caa5dd6da384ef7975aa7224/ACC.png,FS,FS,Free Safety,Defense,defense,88,90,70,86,78,86,94,93,93,43,46,45,83,47,59,53,54,44,60,69,55,69,55,53,60,56,38,48,28,12,25,37,25,67,48,39,56,78,79,73,72,73,72,66,35,46,26,24,23,30,32,52,0,cfb-26-national-championship,National Championship
Rhino Tapa'atoutai,7455,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/4.png?im=FaceCrop,padding=0.7",77,"6'5""",75,59,Sophomore,Previous,West Valley City,Utah,4,Arizona,https://drop-assets.ea.com/images/7lba5Xa32CpyVZXMaJli3l/ec5b30d20c7da9832838ebe314bb15ca/Arizona.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,LT,LT,Left Tackle,Offense,offense,58,69,90,58,80,67,87,81,88,55,42,41,52,40,41,25,26,28,74,81,90,75,73,84,76,78,31,25,29,18,26,25,46,41,55,30,56,31,42,31,31,58,31,26,25,25,27,25,31,45,28,28,0,cfb-26-national-championship,National Championship
Ricardo Williams Jr.,9030,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/75.png?im=FaceCrop,padding=0.7",74,"6'2""",75,94,Senior,Eligible,Jackson,Mississippi,75,Old Dominion,https://drop-assets.ea.com/images/3dBHEsz3dVTIS06DmJkqAL/4bd37ad290780ad5f85b3a605d297376/OldDominion.png,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,RE,REDG,Right Edge,Defense,defense,65,73,83,64,85,72,95,77,88,51,38,38,58,39,39,24,25,35,47,54,61,57,46,39,42,36,17,48,19,23,23,27,42,85,80,55,74,80,82,26,22,83,21,26,27,23,23,24,26,29,47,34,0,cfb-26-national-championship,National Championship
Richie Hagarty,22259,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/69.png?im=FaceCrop,padding=0.7",75,"6'3""",75,52,Senior,Previous,New Palestine,Indiana,69,Northwestern,https://drop-assets.ea.com/images/6W0ZN0OqcbZwtA4Gr4kjkt/45cd38e27df4cd9724adc92168e0b8b5/Northwestern.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,RE,REDG,Right Edge,Defense,defense,75,84,77,76,85,81,82,80,83,56,38,35,70,36,34,39,39,33,37,47,66,46,42,42,46,37,35,27,18,27,12,31,47,83,77,65,64,82,80,40,50,79,50,46,39,39,39,39,39,28,28,42,0,cfb-26-national-championship,National Championship
Riley Trujillo,30857,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/136.png?im=FaceCrop,padding=0.7",75,"6'3""",75,2,Freshman,Eligible,Saint Johns,Florida,136,Delaware,https://drop-assets.ea.com/images/6Cm9rZJvKQdtphIM2LR2Se/2a3157c10b6f2b5d0f66e13b67ba3e48/Team_Delaware__Type_Sticker.png,CUSA,Conference USA,https://drop-assets.ea.com/images/1kUTTqEGCfMLDa2EtSIgk4/4e658b321cf69c92b4fc2b06fc1ef3b6/CUSA.png,QB,QB,Quarterback,Offense,offense,82,85,62,85,71,87,85,86,85,66,61,47,86,72,52,71,82,73,45,51,38,37,34,35,35,40,86,75,75,74,78,81,75,51,44,45,44,25,57,40,42,50,29,53,28,28,31,23,25,44,45,25,0,cfb-26-national-championship,National Championship
Robby Washington,18485,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/129.png?im=FaceCrop,padding=0.7",71,"5'11""",75,1,Sophomore,Previous,Miami,Florida,129,Coastal Carolina,https://drop-assets.ea.com/images/6FbJdIYfx5Z7O9SQFNRhxY/172018982e450987fb6972834007834f/CoastalCarolina.png,Sun Belt,Sun Belt,https://drop-assets.ea.com/images/29difgczGFnZz2xDSuhTRV/da1c3b32970ace832be0de3c9d89ff7b/SunBelt.png,WR,WR,Wide Receiver,Offense,offense,91,92,53,90,84,87,76,83,81,63,70,43,88,83,21,79,83,46,32,29,33,23,24,26,15,30,23,45,26,22,14,15,39,55,37,39,47,74,67,62,68,54,66,80,78,72,83,76,81,39,41,94,0,cfb-26-national-championship,National Championship
Rod Green,7510,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/128.png?im=FaceCrop,padding=0.7",77,"6'5""",75,50,Junior,Previous,Dayton,Ohio,128,Charlotte,https://drop-assets.ea.com/images/5mkUpWc2oXhcHWkJqIN9yh/1731191e448358f1b3537e6c4c227c24/Charlotte.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,RG,RG,Right Guard,Offense,offense,57,68,86,57,82,73,86,87,91,55,33,34,52,34,34,29,30,45,74,79,84,78,72,83,75,78,38,25,17,34,12,19,24,34,43,30,47,29,38,29,26,43,29,31,28,28,27,31,31,42,26,28,0,cfb-26-national-championship,National Championship
Roger Alderman,115,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/112.png?im=FaceCrop,padding=0.7",76,"6'4""",75,75,Sophomore,Previous,Sonora,California,112,Utah,https://drop-assets.ea.com/images/6XEb28R8Ns20y3paG4TwhR/a799891a7454e54b8ff988a343b3fa59/Utah.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,RG,RG,Right Guard,Offense,offense,66,77,83,66,72,77,82,89,85,56,48,44,56,45,48,40,38,42,65,80,86,67,78,80,84,76,25,43,14,28,25,12,32,46,63,43,58,36,41,36,35,67,35,40,40,36,34,40,36,37,42,36,0,cfb-26-national-championship,National Championship
Roman Pearson,29121,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/10.png?im=FaceCrop,padding=0.7",74,"6'2""",75,5,Junior,Previous,Pickerington,Ohio,10,Ball State,https://drop-assets.ea.com/images/71302whD8zhC5uDvY5x4Ui/eb8065710f482e5b31fd40e00c6949e2/BallState.png,MAC,MAC,https://drop-assets.ea.com/images/46tLd8HfZDWQQqBvxwZoV7/d9f8b5dbc60061d142ceabaa6c3780b5/MAC.png,CB,CB,Cornerback,Defense,defense,88,90,55,87,78,83,86,88,87,54,46,45,83,60,55,66,66,44,60,66,55,68,56,54,63,56,14,27,32,10,13,16,45,66,43,43,54,74,76,73,79,64,72,65,35,46,38,38,34,47,25,61,0,cfb-26-national-championship,National Championship
Ronny Johnson,24911,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/69.png?im=FaceCrop,padding=0.7",70,"5'10""",75,36,Freshman,Eligible,Dexter,Michigan,69,Northwestern,https://drop-assets.ea.com/images/6W0ZN0OqcbZwtA4Gr4kjkt/45cd38e27df4cd9724adc92168e0b8b5/Northwestern.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,HB,HB,Halfback,Offense,offense,88,92,59,87,62,85,87,79,76,73,69,57,85,82,61,80,81,42,47,56,51,35,34,52,58,37,37,21,34,32,33,45,22,42,35,33,34,32,44,35,45,44,33,72,65,64,69,66,55,18,19,77,0,cfb-26-national-championship,National Championship
Ryan Browne,7588,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/81.png?im=FaceCrop,padding=0.7",76,"6'4""",75,15,Sophomore,Previous,Clarkston,Michigan,81,Purdue,https://drop-assets.ea.com/images/2i2SEiHgNVh7btKUFhhelv/23a6897b83256aecdddebdf5e955873b/Purdue.png,Big 10,Big Ten,https://drop-assets.ea.com/images/3MVleaeAJeehQC9SCckJe3/9ae157ee548e7d69ff13907c87dec94a/Big10.png,QB,QB,Quarterback,Offense,offense,79,82,69,78,74,78,85,85,87,57,64,55,77,52,59,52,51,57,56,60,48,46,39,41,41,47,90,73,84,84,75,74,65,60,56,50,49,48,45,37,38,62,40,32,28,27,27,23,24,33,24,24,0,cfb-26-national-championship,National Championship
Ryan Niblett,19768,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/96.png?im=FaceCrop,padding=0.7",70,"5'10""",75,21,Sophomore,Previous,Houston,Texas,96,Texas,https://drop-assets.ea.com/images/3PJCtK6Y8gWZn112nKGmBD/1c41d6f38e19875daff336a35fd65265/Texas.png,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,WR,WR,Wide Receiver,Offense,offense,94,96,66,94,73,93,84,86,83,66,64,41,93,82,45,80,84,39,38,31,38,29,32,28,16,33,37,33,25,28,31,23,36,57,38,39,48,72,70,75,65,62,69,79,78,71,80,79,76,24,36,97,0,cfb-26-national-championship,National Championship
Ryder Burton,187,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/103.png?im=FaceCrop,padding=0.7",74,"6'2""",75,15,Sophomore,Previous,Springville,Utah,103,UAB,https://drop-assets.ea.com/images/7KD92uBJXw3BCPhLPFfzBy/768fd9309ac24b35cb87d72cc2be0e9f/UAB.png,AAC,The American,https://drop-assets.ea.com/images/5ukEVuuXMotcVidwoJRkdS/e15cc52f959fc4731c169c510cadcd21/AAC.png,QB,QB,Quarterback,Offense,offense,74,79,64,75,73,70,86,87,88,54,49,39,73,60,44,61,68,43,49,50,40,36,36,39,40,40,89,70,83,84,83,82,67,50,47,43,47,68,41,35,39,58,38,36,24,25,28,26,23,37,27,23,0,cfb-26-national-championship,National Championship
Rylan Vagana,29396,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/98.png?im=FaceCrop,padding=0.7",72,"6'0""",75,47,Freshman,Previous,Huntington Beach,California,98,Texas Tech,https://drop-assets.ea.com/images/2Lxte8K570VxzhDqT7gPqO/3b7e01ad825eab235b7b517a069d5490/TexasTech.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,TE,TE,Tight End,Offense,offense,75,76,76,76,76,80,94,81,85,77,69,72,72,58,70,54,63,31,73,71,67,72,73,68,68,70,19,25,12,20,37,42,41,65,62,66,66,65,65,33,36,61,18,50,64,72,61,54,52,46,33,54,0,cfb-26-national-championship,National Championship
Sacovie White-Helton,18267,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/32.png?im=FaceCrop,padding=0.7",69,"5'9""",75,18,Freshman,Previous,Cartersville,Georgia,32,Georgia,https://drop-assets.ea.com/images/7d9eKLlFWyr6CuWdCp0GCR/952ab68195eb1cea5d0f1733480a5749/Georgia.png,SEC,SEC,https://drop-assets.ea.com/images/797vgRAVGIUkeVe3f1YoLD/5d2ce67b6bcb4fd5adc77f6e5994e5a3/SEC.png,WR,WR,Wide Receiver,Offense,offense,92,94,59,93,74,91,85,87,83,71,80,40,93,85,31,85,89,25,39,33,35,31,31,32,22,31,22,29,20,17,27,20,38,40,34,34,41,43,57,53,45,44,40,75,77,73,78,74,76,38,41,91,0,cfb-26-national-championship,National Championship
Sam Vander Haar,12781,"https://ratings-images-prod.pulse.ea.com/college-football-26/helmets/16.png?im=FaceCrop,padding=0.7",72,"6'0""",75,35,Junior,Previous,Melbourne,Non-US,16,BYU,https://drop-assets.ea.com/images/5xXHh2WevljNaWT9Oyq50d/27a9c236d85a8557c9f26e267615dcf2/BYU.png,Big 12,Big 12,https://drop-assets.ea.com/images/3gwMcSmhfgpvy3vrlTmg4E/cf43c91cd3cea31f6aef33a0c3136464/Big12.png,P,P,Punter,Special Teams,special-teams,66,67,59,61,62,69,88,85,90,58,46,49,51,25,41,42,43,30,30,47,42,43,48,34,42,37,27,35,28,33,19,33,25,35,30,49,42,25,44,26,31,42,28,44,38,28,26,33,31,83,90,33,0,cfb-26-national-championship,National Championship
